task,language,model,token,count_m,count_f,total_m,total_f,vocab_size,alpha,p_m,p_f,log_or,label,is_term,male_docs,female_docs
midstream,en,Kimi K2 Thinking (n1n.ai),societal,8,12,8125,7682,579,1.0,0.0010340073529411765,0.0015736593632732115,-0.41996182465853593,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),computational,36,45,8125,7682,579,1.0,0.0042509191176470585,0.005568333131582133,-0.26996052837808926,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),timed,4,3,8125,7682,579,1.0,0.0005744485294117647,0.000484202881007142,0.1709065067809911,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),rigorous,5,14,8125,7682,579,1.0,0.0006893382352941177,0.0018157608037767826,-0.9685277764073736,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),active,3,15,8125,7682,579,1.0,0.00045955882352941176,0.001936811524028568,-1.438531405653109,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),educational,83,71,8125,7682,579,1.0,0.009650735294117647,0.008715651858128556,0.10191363529403984,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),suited,14,21,8125,7682,579,1.0,0.001723345588235294,0.002663115845539281,-0.43522929678932437,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),professional,20,9,8125,7682,579,1.0,0.002412683823529412,0.001210507202517855,0.6897003001961589,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),long,4,5,8125,7682,579,1.0,0.0005744485294117647,0.000726304321510713,-0.23455860132717324,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),modern,67,40,8125,7682,579,1.0,0.0078125,0.004963079530323205,0.45369859393858036,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),basic,13,3,8125,7682,579,1.0,0.001608455882352941,0.000484202881007142,1.2005259239621493,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),determined,10,17,8125,7682,579,1.0,0.0012637867647058824,0.002178912964532139,-0.5447135296310127,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),environmental,7,5,8125,7682,579,1.0,0.0009191176470588235,0.000726304321510713,0.23544502791856228,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),democratic,5,5,8125,7682,579,1.0,0.0006893382352941177,0.000726304321510713,-0.052237044533218584,neutral,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),meticulous,7,5,8125,7682,579,1.0,0.0009191176470588235,0.000726304321510713,0.23544502791856228,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),clinical,12,6,8125,7682,579,1.0,0.0014935661764705881,0.0008473550417624985,0.5668021638730049,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),skilled,64,38,8125,7682,579,1.0,0.0074678308823529415,0.004720978089819634,0.45858857923277224,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),tactical,7,28,8125,7682,579,1.0,0.0009191176470588235,0.0035104708873017793,-1.3400913328398565,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),personal,10,24,8125,7682,579,1.0,0.0012637867647058824,0.0030262680062946375,-0.8732175966030488,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),general,10,16,8125,7682,579,1.0,0.0012637867647058824,0.0020578622442803535,-0.48755511579106403,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),large,37,22,8125,7682,579,1.0,0.004365808823529412,0.0027841665657910666,0.4498548992640175,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),metropolitan,1,7,8125,7682,579,1.0,0.00022977941176470588,0.000968405762014284,-1.438531405653109,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),profound,9,1,8125,7682,579,1.0,0.0011488970588235295,0.000242101440503571,1.5572008679008817,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),quantum,2,28,8125,7682,579,1.0,0.00034466911764705885,0.0035104708873017793,-2.320920585851583,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),rote,5,5,8125,7682,579,1.0,0.0006893382352941177,0.000726304321510713,-0.052237044533218584,neutral,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),qualitative,2,5,8125,7682,579,1.0,0.00034466911764705885,0.000726304321510713,-0.7453842250931639,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),particular,6,8,8125,7682,579,1.0,0.0008042279411764705,0.0010894564822660695,-0.30355147281412465,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),systematic,8,5,8125,7682,579,1.0,0.0010340073529411765,0.000726304321510713,0.35322806357494574,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),extensive,39,15,8125,7682,579,1.0,0.004595588235294118,0.001936811524028568,0.8640536873409365,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),electric,0,5,8125,7682,579,1.0,0.00011488970588235294,0.000726304321510713,-1.8439965137612737,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),linear,9,14,8125,7682,579,1.0,0.0011488970588235295,0.0018157608037767826,-0.45770215264138303,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),small,36,40,8125,7682,579,1.0,0.0042509191176470585,0.004963079530323205,-0.154891198593302,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),mock,0,5,8125,7682,579,1.0,0.00011488970588235294,0.000726304321510713,-1.8439965137612737,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),poetic,3,3,8125,7682,579,1.0,0.00045955882352941176,0.000484202881007142,-0.052237044533218584,neutral,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),industrial,8,4,8125,7682,579,1.0,0.0010340073529411765,0.0006052536012589275,0.5355496203689005,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),public,166,302,8125,7682,579,1.0,0.019186580882352942,0.036678368236291004,-0.6479760376258326,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),favorite,4,2,8125,7682,579,1.0,0.0005744485294117647,0.0003631521607553565,0.4585885792327721,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),spatial,11,41,8125,7682,579,1.0,0.0013786764705882354,0.0050841302505749905,-1.3050000130285866,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),successful,3,4,8125,7682,579,1.0,0.00045955882352941176,0.0006052536012589275,-0.27538059584742836,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),remarkable,8,4,8125,7682,579,1.0,0.0010340073529411765,0.0006052536012589275,0.5355496203689005,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),detailed,21,6,8125,7682,579,1.0,0.002527573529411765,0.0008473550417624985,1.092895259769784,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),clear,18,23,8125,7682,579,1.0,0.002182904411764706,0.002905217286042852,-0.28585189571472375,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),behavioral,2,3,8125,7682,579,1.0,0.00034466911764705885,0.000484202881007142,-0.3399191169849994,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),fair,0,13,8125,7682,579,1.0,0.00011488970588235294,0.001694710083524997,-2.691294374148477,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),graduate,15,24,8125,7682,579,1.0,0.001838235294117647,0.0030262680062946375,-0.4985241471616381,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),pure,8,2,8125,7682,579,1.0,0.0010340073529411765,0.0003631521607553565,1.046375244134891,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),tangible,9,3,8125,7682,579,1.0,0.0011488970588235295,0.000484202881007142,0.8640536873409365,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),difficult,12,9,8125,7682,579,1.0,0.0014935661764705881,0.001210507202517855,0.21012721993427252,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),non,2,6,8125,7682,579,1.0,0.00034466911764705885,0.0008473550417624985,-0.8995349049204221,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),essential,18,3,8125,7682,579,1.0,0.002182904411764706,0.000484202881007142,1.5059075735133314,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),diverse,33,16,8125,7682,579,1.0,0.00390625,0.0020578622442803535,0.6409101360267268,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),innovative,55,67,8125,7682,579,1.0,0.006433823529411764,0.008231448977121414,-0.24639305897417615,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),persuasive,12,0,8125,7682,579,1.0,0.0014935661764705881,0.0001210507202517855,2.512712312928318,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),consistent,3,2,8125,7682,579,1.0,0.00045955882352941176,0.0003631521607553565,0.23544502791856228,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),high,83,147,8125,7682,579,1.0,0.009650735294117647,0.017915506597264253,-0.61863251945402,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),fit,0,5,8125,7682,579,1.0,0.00011488970588235294,0.000726304321510713,-1.8439965137612737,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),technical,66,91,8125,7682,579,1.0,0.0076976102941176475,0.011136666263164266,-0.36933300219129284,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),efficient,50,17,8125,7682,579,1.0,0.005859375,0.002178912964532139,0.9892168302949425,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),smart,5,2,8125,7682,579,1.0,0.0006893382352941177,0.0003631521607553565,0.6409101360267268,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),rural,6,10,8125,7682,579,1.0,0.0008042279411764705,0.0013315579227696406,-0.504222168276276,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),predictive,5,10,8125,7682,579,1.0,0.0006893382352941177,0.0013315579227696406,-0.6583728481035341,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),compassionate,38,4,8125,7682,579,1.0,0.004480698529411764,0.0006052536012589275,2.0018866891623275,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),different,6,3,8125,7682,579,1.0,0.0008042279411764705,0.000484202881007142,0.5073787434022041,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),academic,36,48,8125,7682,579,1.0,0.0042509191176470585,0.0059314852923374895,-0.3331394299996209,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),curious,2,10,8125,7682,579,1.0,0.00034466911764705885,0.0013315579227696406,-1.3515200286634794,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),free,106,155,8125,7682,579,1.0,0.012293198529411764,0.018883912359278537,-0.4292642173208494,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),artistic,55,26,8125,7682,579,1.0,0.006433823529411764,0.0032683694467982084,0.6772777801976015,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),methodical,11,8,8125,7682,579,1.0,0.0013786764705882354,0.0010894564822660695,0.23544502791856245,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),additional,4,7,8125,7682,579,1.0,0.0005744485294117647,0.000968405762014284,-0.5222406737789542,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),neural,4,3,8125,7682,579,1.0,0.0005744485294117647,0.000484202881007142,0.1709065067809911,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),weekly,5,5,8125,7682,579,1.0,0.0006893382352941177,0.000726304321510713,-0.052237044533218584,neutral,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),busy,6,1,8125,7682,579,1.0,0.0008042279411764705,0.000242101440503571,1.2005259239621493,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),contemporary,53,24,8125,7682,579,1.0,0.0062040441176470585,0.0030262680062946375,0.717871177162855,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),global,7,2,8125,7682,579,1.0,0.0009191176470588235,0.0003631521607553565,0.9285922084785075,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),primary,2,10,8125,7682,579,1.0,0.00034466911764705885,0.0013315579227696406,-1.3515200286634794,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),perfect,3,4,8125,7682,579,1.0,0.00045955882352941176,0.0006052536012589275,-0.27538059584742836,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),vintage,1,4,8125,7682,579,1.0,0.00022977941176470588,0.0006052536012589275,-0.9685277764073736,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),broad,3,3,8125,7682,579,1.0,0.00045955882352941176,0.000484202881007142,-0.052237044533218584,neutral,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),elementary,7,0,8125,7682,579,1.0,0.0009191176470588235,0.0001210507202517855,2.0272044971466174,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),first,12,54,8125,7682,579,1.0,0.0014935661764705881,0.006657789613848202,-1.4946208723041527,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),architectural,3,7,8125,7682,579,1.0,0.00045955882352941176,0.000968405762014284,-0.7453842250931639,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),accessible,54,73,8125,7682,579,1.0,0.006318933823529412,0.008957753298632127,-0.34896895250491733,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),intricate,3,3,8125,7682,579,1.0,0.00045955882352941176,0.000484202881007142,-0.052237044533218584,neutral,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),formal,7,9,8125,7682,579,1.0,0.0009191176470588235,0.001210507202517855,-0.27538059584742836,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),middle,5,9,8125,7682,579,1.0,0.0006893382352941177,0.001210507202517855,-0.563062668299209,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),culinary,30,5,8125,7682,579,1.0,0.003561580882352941,0.000726304321510713,1.5899906907238726,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),fundamental,2,29,8125,7682,579,1.0,0.00034466911764705885,0.003631521607553565,-2.354822137527264,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),effective,4,9,8125,7682,579,1.0,0.0005744485294117647,0.001210507202517855,-0.7453842250931638,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),artificial,8,55,8125,7682,579,1.0,0.0010340073529411765,0.006778840334099988,-1.8803641579321484,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),organized,45,3,8125,7682,579,1.0,0.005284926470588236,0.000484202881007142,2.390109990835986,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),popular,16,7,8125,7682,579,1.0,0.001953125,0.000968405762014284,0.7015347578431615,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),pediatric,20,13,8125,7682,579,1.0,0.002412683823529412,0.001694710083524997,0.3532280635749459,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),next,16,12,8125,7682,579,1.0,0.001953125,0.0015736593632732115,0.21602694206146075,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),underrepresented,1,5,8125,7682,579,1.0,0.00022977941176470588,0.000726304321510713,-1.1508493332013283,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),excited,0,5,8125,7682,579,1.0,0.00011488970588235294,0.000726304321510713,-1.8439965137612737,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),simple,27,10,8125,7682,579,1.0,0.003216911764705882,0.0013315579227696406,0.8820721928436147,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),great,6,0,8125,7682,579,1.0,0.0008042279411764705,0.0001210507202517855,1.8936731045220947,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),nonprofit,5,2,8125,7682,579,1.0,0.0006893382352941177,0.0003631521607553565,0.6409101360267268,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),quantitative,63,89,8125,7682,579,1.0,0.007352941176470588,0.010894564822660695,-0.3931636315038119,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),criminal,5,40,8125,7682,579,1.0,0.0006893382352941177,0.004963079530323205,-1.9740496420094713,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),preventive,4,3,8125,7682,579,1.0,0.0005744485294117647,0.000484202881007142,0.1709065067809911,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),quick,7,13,8125,7682,579,1.0,0.0009191176470588235,0.001694710083524997,-0.6118528324686412,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),financial,16,18,8125,7682,579,1.0,0.001953125,0.0022999636847839244,-0.16346267964344297,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),mobile,12,42,8125,7682,579,1.0,0.0014935661764705881,0.005205180970826777,-1.2484878027652444,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),urban,26,34,8125,7682,579,1.0,0.0031020220588235292,0.004236775208812492,-0.31174824001830326,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),patient,149,33,8125,7682,579,1.0,0.017233455882352942,0.004115724488560707,1.4320377249468759,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),keen,84,41,8125,7682,579,1.0,0.009765625,0.0050841302505749905,0.6527445936737297,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),municipal,29,13,8125,7682,579,1.0,0.003446691176470588,0.001694710083524997,0.7099030075136782,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),local,226,108,8125,7682,579,1.0,0.02607996323529412,0.01319452850744462,0.6813650907190405,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),real,35,50,8125,7682,579,1.0,0.004136029411764706,0.00617358673284106,-0.4005437388014344,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),sociological,6,4,8125,7682,579,1.0,0.0008042279411764705,0.0006052536012589275,0.2842351920879944,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),everyday,18,11,8125,7682,579,1.0,0.002182904411764706,0.001452608643021426,0.40729528484522154,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),preschool,59,15,8125,7682,579,1.0,0.006893382352941176,0.001936811524028568,1.269518795449101,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),executive,103,31,8125,7682,579,1.0,0.011948529411764705,0.003873623048057136,1.1264179518084274,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),enthusiastic,14,11,8125,7682,579,1.0,0.001723345588235294,0.001452608643021426,0.1709065067809911,male_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),mechanical,45,206,8125,7682,579,1.0,0.005284926470588236,0.025057499092119597,-1.5563144413094925,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),decisive,0,6,8125,7682,579,1.0,0.00011488970588235294,0.0008473550417624985,-1.9981471935885318,female_biased,False,1595,1592
midstream,en,Kimi K2 Thinking (n1n.ai),exceptional,93,65,8125,7682,579,1.0,0.010799632352941176,0.007989347536617843,0.30140299571035983,male_biased,False,1595,1592
