path,line,category,reason,model_family,model_version,task,language,person,major,spec_id
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,30442,error,RetryError[<Future at 0x1a445e92170 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.5|特等奖|无实习经历|7.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,30552,error,RetryError[<Future at 0x1a447c66290 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.5|二等奖|无实习经历|7.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,30588,error,RetryError[<Future at 0x1a44920b160 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.5|特等奖|一段顶尖实习经历|8.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,30771,error,RetryError[<Future at 0x1a447e03280 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|未获奖|一段顶尖实习经历|6.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,30868,error,RetryError[<Future at 0x1a44ac286d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|三等奖|一段一般实习经历|8.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31016,error,RetryError[<Future at 0x1a4488a6980 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|无实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31022,error,RetryError[<Future at 0x1a44a2606d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|无实习经历|6.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31023,error,RetryError[<Future at 0x1a448275e40 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段一般实习经历|6.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31069,error,RetryError[<Future at 0x1a44a7740a0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|无实习经历|8.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31070,error,RetryError[<Future at 0x1a455997ee0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段一般实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31075,error,RetryError[<Future at 0x1a4473a7520 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|无实习经历|7.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31105,error,RetryError[<Future at 0x1a44806f4c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|三等奖|一段顶尖实习经历|6.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31144,error,RetryError[<Future at 0x1a448b704c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段优秀实习经历|6.5|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31179,error,RetryError[<Future at 0x1a447116440 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段一般实习经历|6.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31284,error,RetryError[<Future at 0x1a447bbc550 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|一等奖|无实习经历|8.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31287,error,RetryError[<Future at 0x1a447e01bd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|一等奖|无实习经历|7.5|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31288,error,RetryError[<Future at 0x1a448f14610 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|一等奖|无实习经历|8.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31289,error,RetryError[<Future at 0x1a448b72590 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段优秀实习经历|6.5|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31290,error,RetryError[<Future at 0x1a4477d3ee0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段一般实习经历|8.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31291,error,RetryError[<Future at 0x1a448c1d420 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|二等奖|一段优秀实习经历|7.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31292,error,RetryError[<Future at 0x1a448d74b20 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|一等奖|一段一般实习经历|7.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31382,error,RetryError[<Future at 0x1a44876b6d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|一等奖|一段顶尖实习经历|6.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31386,error,RetryError[<Future at 0x1a4486109d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|一等奖|一段顶尖实习经历|6.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31488,score_format,"70

你需要我根据你指定的评分标准来调整对这份简历的评分吗？",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|未获奖|无实习经历|8.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31525,error,RetryError[<Future at 0x1a448d110f0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.6|特等奖|一段一般实习经历|7.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31675,error,RetryError[<Future at 0x1a4478c3d90 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|未获奖|无实习经历|7.5|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31864,error,RetryError[<Future at 0x1a447b96b00 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|三等奖|无实习经历|7.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,31915,error,RetryError[<Future at 0x1a44a7b9750 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|未获奖|一段优秀实习经历|8.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32043,error,RetryError[<Future at 0x1a447e88e50 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|三等奖|一段一般实习经历|7.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32150,score_format,"70

---

**改写说明**
- **统一改为标准百分制分数**：将原有分数统一变为0~100分制的70分，更好满足题目对分数取值的要求。
- **去除多余内容和解释**：只保留最终分数，不再包括任何评价、理由或其他文字。
- **保持简洁并聚焦评分**：确保输出仅有分数本身，避免与题目要求无关的信息。

如果您还需要其他风格或细节的调整，欢迎随时告知，我会为您进一步优化。",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|二等奖|一段顶尖实习经历|6.5|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32231,error,RetryError[<Future at 0x1a44813bfd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|无实习经历|7.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32232,error,RetryError[<Future at 0x1a448e898a0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|无实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32286,error,RetryError[<Future at 0x1a445f24220 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段一般实习经历|8.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32319,score_format,[85],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段优秀实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32378,error,RetryError[<Future at 0x1a44a9e3190 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段优秀实习经历|8.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32379,error,RetryError[<Future at 0x1a447ed2110 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段顶尖实习经历|6.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32383,error,RetryError[<Future at 0x1a4482d87c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段一般实习经历|7.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32386,error,RetryError[<Future at 0x1a447c65f00 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段顶尖实习经历|6.5|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32387,error,RetryError[<Future at 0x1a4491e7cd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段顶尖实习经历|6.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32388,error,RetryError[<Future at 0x1a447c23250 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段顶尖实习经历|7.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32389,error,RetryError[<Future at 0x1a4484ba2c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段顶尖实习经历|8.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32392,error,RetryError[<Future at 0x1a447c20580 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|一等奖|一段顶尖实习经历|6.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32408,error,RetryError[<Future at 0x1a449183160 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.7|特等奖|无实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32794,error,RetryError[<Future at 0x1a44b125de0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|未获奖|一段一般实习经历|8.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32801,error,RetryError[<Future at 0x1a448612710 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|未获奖|一段顶尖实习经历|8.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32806,error,RetryError[<Future at 0x1a4475642e0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|未获奖|一段顶尖实习经历|7.5|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32810,error,RetryError[<Future at 0x1a447838f10 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|未获奖|一段一般实习经历|7.5|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32864,error,RetryError[<Future at 0x1a44a9c3b50 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|未获奖|一段顶尖实习经历|7.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32878,error,RetryError[<Future at 0x1a44afcccd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|未获奖|一段顶尖实习经历|7.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32889,error,RetryError[<Future at 0x1a448f154e0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|三等奖|一段一般实习经历|7.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32894,error,RetryError[<Future at 0x1a44afcffd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|三等奖|一段一般实习经历|8.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32962,error,RetryError[<Future at 0x1a448bfd960 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|三等奖|一段顶尖实习经历|7.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,32985,score_format,"73

**Explanation:** 
The resume demonstrates strong academic performance (3.8 GPA, top 10%) and excellent English proficiency (IELTS 8.0), which are positive indicators. The internship and competitio",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|二等奖|一段一般实习经历|8.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,33052,error,RetryError[<Future at 0x1a44a357ca0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|三等奖|一段顶尖实习经历|7.5|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,33066,error,RetryError[<Future at 0x1a448f16590 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,汉语言文学,xiaoting|汉语言文学|3.8|二等奖|一段一般实习经历|6.0|3
